,ORISPL,MWMax,PLPRMFL,FuelType,PLHTIAN,PLNGENAN,LAT,LON,Heat Rate MBTU/MWh,Gentype,GO,BusNum,Name,Substation Latitude,Substation Longitude,Distance
163,61204,100,MWH,OTHF,0,0,33.770202,-118.099665,0,otherfuel," 26095, 26096, 26097, 26098, 26099, 26100, 26101, 26102, 26103, ",26095,LONG BEACH 27 2,33.7688,-118.1009,0.119959182
164,62116,699.2,NG,GAS,0,0,33.645618,-117.979372,0,ng," 29039, 29040, 29041, 29042, 29043, ",29039,HUNTINGTON BEACH 7 1,33.6439,-117.9792,0.118818933
165,356,1316.4,NG,GAS,3178026,195943,33.8504,-118.395,0,ng," 26014, 26015, 26016, 26017, 26018, 26019, 26020, 26021, ",26014,REDONDO BEACH 4 1,33.8504,-118.395,0
166,50748,32,NG,GAS,57504.023,6467,37.4058,-121.9272,0,ng," 21529, ",21529,SAN JOSE 29 1,37.4096,-121.9208,0.438903141
167,63699,2.2,NG,GAS,120837.996,18227,37.32489,-121.99894,0,ng," 21479, ",21479,SAN JOSE 12 1,37.3183,-121.9946,0.513486185
168,55951,60.5,NG,GAS,45423.551,4041,34.0414,-117.3603,0,ng," 28831, 28832, ",28831,COLTON 3 1,34.0414,-117.3603,0
169,52158,25,GEO,GEOTHERMAL,0,106159,38.8339,-122.881,0,other," 20305, 20306, 20307, ",20305,COBB 1,38.8348,-122.7677,6.113125737
170,7450,54.8,NG,GAS,121633,7208,37.7886,-122.2889,0,ng," 21705, 21706, 21707, 21708, 21709, 21710, 21711, 21712, 21713, 21714, 21715, ",21705,ALAMEDA 4 1,37.7886,-122.2889,0
171,59469,20,SUN,SOLAR,0,41820,34.682222,-117.3475,0,solar," 28312, 28313, 28314, 28315, ",28312,VICTORVILLE 4 1,34.6304,-117.3742,3.882430749
172,60242,10,SUN,SOLAR,0,20820,35.126111,-119.243361,0,solar," 26218, 26219, ",26218,BAKERSFIELD 33 1,35.0968,-119.4299,10.75829443
173,59412,20,SUN,SOLAR,0,47961,35.126111,-119.243333,0,solar," 26219, ",26219,BAKERSFIELD 33 2,35.0968,-119.4299,10.75985232
174,63609,1.5,MWH,OTHF,0,0,33.67239,-117.85381,0,otherfuel," 28133, ",28133,TUSTIN 3 1,33.6738,-117.8639,0.589493294
175,62546,19.9,SUN,SOLAR,0,0,36.21222,-119.91,0,solar," 23174, ",23174,LEMOORE 1 1,36.2039,-119.9244,0.988191837
176,7315,223.5,NG,GAS,2980080.781,282001.001,37.5744,-120.985,0,ng," 23309, 23310, ",23309,MODESTO 10 1,37.5744,-120.985,0
177,58003,50,SUN,SOLAR,0,108586,35.898333,-119.435278,0,solar," 23300, 23301, 23302, 23303, 23304, 23305, ",23300,ALPAUGH 1,35.8983,-119.4353,0.002588365
178,58002,20,SUN,SOLAR,0,45442,35.9025,-119.442778,0,solar," 23301, 23302, 23303, 23304, 23305, ",23301,ALPAUGH 2,35.8983,-119.4353,0.50972225
179,57295,132,SUN,SOLAR,0,154939,34.7892,-118.5047,0,solar," 26150, 26151, ",26150,LANCASTER 9 1,34.7892,-118.5047,0
180,55352,40,WND,WIND,0,0,33.946389,-116.663333,0,wind," 28917, 28918, ",28917,DESERT HOT SPRINGS 5 1,33.9447,-116.6222,2.365621622
181,57282,150,WND,WIND,0,366019,35.033725,-118.353422,0,wind," 26046, 26047, ",26046,MOJAVE 12 1,35.0337,-118.3534,0.002127467
182,57291,150,WND,WIND,0,366720,35.023889,-118.295278,0,wind," 25864, 25865, 25866, 25867, 25868, ",25864,MOJAVE 2 1,35.0239,-118.2953,0.001459937
183,57292,150,WND,WIND,0,261255,35.023889,-118.295278,0,wind," 25865, 25866, 25867, 25868, ",25865,MOJAVE 2 2,35.0239,-118.2953,0.001459937
184,57293,102,WND,WIND,0,150299,35.008611,-118.242222,0,wind," 26112, 26113, 26114, 26115, 26116, 26117, 26118, ",26112,MOJAVE 13 1,35.0086,-118.2422,0.001460134
185,57294,168,WND,WIND,0,311896,35.008611,-118.242222,0,wind," 26113, 26114, 26115, 26116, 26117, 26118, ",26113,MOJAVE 13 2,35.0086,-118.2422,0.001460134
186,57835,150,WND,WIND,0,237117,35.026683,-118.234811,0,wind," 26003, 26004, ",26003,MOJAVE 10 1,35.0267,-118.2348,0.001327568
187,58394,138,WND,WIND,0,366641,35.06,-118.2,0,wind," 26233, 26234, 26235, ",26233,MOJAVE 16 1,35.06,-118.2,0
188,58395,90,WND,WIND,0,246686,35.065,-118.39,0,wind," 26119, 26120, 26121, 26122, 26123, 26124, ",26119,MOJAVE 14 1,35.065,-118.39,0
189,50299,49.5,NG,GAS,55784,5377,37.732533,-121.116006,0,ng," 23421, ",23421,RIPON 3 1,37.7325,-121.116,0.002299513
190,50485,25.1,WND,WIND,0,4982,33.915023,-116.555064,0,wind," 28924, 28925, 28926, 28927, ",28924,NORTH PALM SPRINGS 4 1,33.9109,-116.553,0.307927746
191,63303,1.2,SUN,SOLAR,0,1786,33.878585,-117.99608,0,solar," 28016, 28017, ",28016,BUENA PARK 3 1,33.8842,-118.0043,0.610778405
192,63740,2.2,SUN,SOLAR,0,0,33.872226,-117.238073,0,solar," 28308, 28309, ",28308,RIVERSIDE 13 1,33.877,-117.2772,2.273327812
193,61377,2.5,SUN,SOLAR,0,5250,37.468888,-121.166326,0,solar," 23060, ",23060,PATTERSON 1 1,37.5099,-121.1825,2.964718345
194,59800,1.1,NG,GAS,55981,6823,34.088408,-117.245839,0,ng," 28781, 28782, 28783, 28784, 28785, 28786, 28787, 28788, 28789, ",28781,REDLANDS 5 1,34.0818,-117.2418,0.510971415
195,50964,3,GEO,GEOTHERMAL,0,0,40.300833,-120.105,0,other," 20358, 20359, 20360, ",20358,WENDEL 1,40.3683,-120.2648,9.636588027
196,57771,2.3,LFG,BIOMASS,32918,2800,39.674,-121.73,0,other," 20075, ",20075,CHICO 2 1,39.6838,-121.7794,2.718868111
197,56898,9.2,LFG,BIOMASS,609664,43216,34.431664,-118.642855,0,other," 25180, ",25180,CASTAIC 1 1,34.4648,-118.6297,2.404385261
198,58437,4.4,LFG,BIOMASS,316568,33134,37.883406,-121.185104,0,other," 23065, 23066, 23067, ",23065,MANTECA 4 1,37.9052,-121.1576,2.12579703
199,58397,1.4,LFG,BIOMASS,111491,10422,36.534167,-121.408611,0,other," 23039, ",23039,SOLEDAD 2 1,36.4459,-121.4208,6.123939137
200,56897,3.8,LFG,BIOMASS,305379,29881,38.003928,-121.934491,0,other," 21433, ",21433,CONCORD 7 1,37.9843,-121.9034,2.170793221
201,56895,11.4,LFG,BIOMASS,889638,86950.998,37.5,-122.4,0,other," 21158, 21159, ",21158,SAN MATEO 1 1,37.4816,-122.4221,1.75643228
202,58436,4.4,LFG,BIOMASS,304697,30654,38.029722,-120.929722,0,other," 23109, ",23109,VALLEY SPRINGS 1,38.1786,-120.8621,10.90961816
203,56428,3,LFG,BIOMASS,228421.008,18702,36.9178,-121.8156,0,other," 21437, ",21437,CAPITOLA 1,36.8856,-121.8318,2.394821267
204,58435,4.4,LFG,BIOMASS,328399,33161,37.754444,-121.728889,0,other," 21742, 21743, ",21742,LIVERMORE 6 1,37.7908,-121.7181,2.576003371
205,62687,3,SUN,SOLAR,0,1521,38.160858,-122.214014,0,solar," 21212, 21213, ",21212,VALLEJO 2 1,38.1207,-122.2044,2.818838429
206,60777,123,SUN,SOLAR,0,0,36.24,-119.898,0,solar," 23265, 23266, 23267, 23268, 23269, ",23265,LEMOORE 3 1,36.2397,-119.9044,0.358069818
207,56706,12.5,WDS,BIOMASS,1422138.25,71711,37.106668,-120.248504,0,other," 23496, 23497, 23498, ",23496,CHOWCHILLA 2 2,37.1073,-120.2485,0.043583
208,59416,2.1,SUN,SOLAR,0,3189,33.8025,-117.919722,0,solar," 28107, ",28107,PLACENTIA 2 1,33.8018,-117.909,0.618805933
209,59331,1.6,WND,WIND,0,3670,38.233611,-122.0925,0,wind," 21286, ",21286,FAIRFIELD 2 1,38.2467,-122.1643,4.00876117
210,60279,20,SUN,SOLAR,0,55178,34.694839,-118.28769,0,solar," 25990, 25991, 25992, 25993, ",25990,LANCASTER 8 1,34.6892,-118.3247,2.142736661
211,60186,50,SUN,SOLAR,0,128080,34.655556,-118.280722,0,solar," 25991, 25992, 25993, ",25991,LANCASTER 8 2,34.6892,-118.3247,3.413343602
212,60187,5,SUN,SOLAR,0,11112,34.686944,-118.311722,0,solar," 25992, 25993, ",25992,LANCASTER 8 3,34.6892,-118.3247,0.755130854
213,61265,20,SUN,SOLAR,0,9307,34.736859,-118.304071,0,solar," 25993, ",25993,LANCASTER 8 4,34.6892,-118.3247,3.488775014
214,62320,17,SUN,SOLAR,0,0,34.71611,-118.259161,0,solar," 25515, ",25515,PALMDALE 2 1,34.6304,-118.3348,7.3116794
215,61264,105,SUN,SOLAR,0,232562,34.744977,-118.309153,0,solar," 25397, 25398, ",25397,ROSAMOND 1 1,34.7917,-118.348,3.905909739
216,62673,15,SUN,SOLAR,0,0,34.728902,-118.322051,0,solar," 25355, ",25355,LANCASTER 2 1,34.7255,-118.3772,3.147358244
217,62674,5,SUN,SOLAR,0,0,34.720162,-118.322532,0,solar," 25398, ",25398,ROSAMOND 1 2,34.7917,-118.348,5.139749196
218,59610,20,SUN,SOLAR,0,42588,33.74,-117.010556,0,solar," 28556, ",28556,WINCHESTER 1,33.7439,-117.0276,1.017508641
219,62577,4,NG,GAS,249123,19597,37.331666,-122.006686,0,ng," 21355, 21356, ",21355,SUNNYVALE 1 1,37.3503,-122.0104,1.301213104
220,59557,4,LFG,BIOMASS,216401,19627,37.33,-122.01,0,other," 21356, ",21356,SUNNYVALE 1 2,37.3503,-122.0104,1.400107487
221,59473,14.4,SUN,SOLAR,0,15279,37.33,-122.01,0,solar," 21391, ",21391,SAN JOSE 2 1,37.3199,-121.9875,1.421482366
222,62547,250,SUN,SOLAR,0,0,36.189722,-119.904166,0,solar," 23266, 23267, 23268, 23269, ",23266,LEMOORE 3 2,36.2397,-119.9044,3.445968061
223,10684,62.5,RC,COAL,1394174.557,249807,35.765,-117.3833,0,coal," 28814, 28815, 28816, 28817, 28818, ",28814,TRONA 1,35.765,-117.3833,0
224,58445,2,SUN,SOLAR,0,2450,34.655,-118.051111,0,solar," 25601, 25602, ",25601,LANCASTER 4 1,34.6359,-118.1273,4.535584376
225,58446,1.5,SUN,SOLAR,0,4109,34.650556,-118.051944,0,solar," 25602, ",25602,LANCASTER 4 2,34.6359,-118.1273,4.410221082
226,58447,4,SUN,SOLAR,0,2325,34.647778,-118.061111,0,solar," 25710, 25711, ",25710,PALMDALE 5 1,34.6506,-117.963,5.592263936
227,59737,9,SUN,SOLAR,0,19658,36.552186,-120.352481,0,solar," 23365, 23366, 23367, 23368, 23369, ",23365,TRANQUILLITY 1,36.6175,-120.2908,5.661050457
228,58889,1,SUN,SOLAR,0,1275,38.761389,-122.975278,0,solar," 21002, 21003, ",21002,HEALDSBURG 1,38.6934,-122.8906,6.551983691
229,61154,1.3,NG,GAS,77612,9424,33.836439,-117.916893,0,ng," 28065, ",28065,FULLERTON 4 1,33.8384,-117.8988,1.049348128
230,61153,1.3,NG,GAS,81431,9878,37.417638,-121.94453,0,ng," 21426, 21427, 21428, ",21426,FREMONT 5 1,37.4224,-121.9475,0.366790266
231,63300,450,SUN,SOLAR,0,0,33.751283,-115.354994,0,solar," 28737, 28738, 28739, 28740, 28741, 28742, 28743, 28744, 28745, 28746, 28747, 28748, ",28737,DESERT CENTER 1,33.8231,-115.3939,5.432577285
232,62573,1,NG,GAS,59550,7044,33.684675,-117.836821,0,ng," 28113, ",28113,IRVINE 1 1,33.6672,-117.82,1.545966715
233,63605,2,NG,GAS,47503,6222,38.236257,-122.077759,0,ng," 21463, 21464, 21465, ",21463,VACAVILLE 4 1,38.2348,-122.0176,3.274285156
234,62574,1,NG,GAS,61166,7215,34.196324,-118.448225,0,ng," 25275, 25276, ",25275,VAN NUYS 4 1,34.1966,-118.4175,1.759808082
235,63606,1,NG,GAS,49603,6577,34.152191,-118.456078,0,ng," 25298, ",25298,VAN NUYS 6 1,34.159,-118.4599,0.517898331
236,58366,20.2,SUN,SOLAR,0,37593,35.895,-119.510833,0,solar," 23302, 23303, 23304, 23305, ",23302,ALPAUGH 3,35.8983,-119.4353,4.243363709
237,59414,20,SUN,SOLAR,0,53229,35.815,-119.459722,0,solar," 23303, 23304, 23305, ",23303,ALPAUGH 4,35.8983,-119.4353,5.904434668
238,57378,253,SUN,SOLAR,0,575634,34.780278,-118.42444,0,solar," 25884, 25885, 25886, 25887, ",25884,LANCASTER 7 1,34.7803,-118.4244,0.00273413
239,57359,6,SUN,SOLAR,0,10326,35.989722,-120.11,0,solar," 23312, 23313, 23314, ",23312,AVENAL 2 1,35.9831,-120.1103,0.456873557
240,60085,3.7,SUN,SOLAR,0,8117,34.748894,-117.973571,0,solar," 25773, ",25773,LANCASTER 5 1,34.7784,-117.9265,3.362579655
241,58039,25,SUN,SOLAR,0,61156,37.734167,-120.995556,0,solar," 23089, 23090, ",23089,MODESTO 6 1,37.6809,-120.9692,3.947292083
242,50200,6.1,NG,GAS,177287.866,32476,33.688721,-117.834793,0,ng," 28046, 28047, 28048, 28049, ",28046,GARDEN GROVE 5 1,33.7212,-117.8336,2.239529068
243,10650,46,NG,GAS,168910.427,14125,35.483736,-119.029856,0,ng," 26054, 26055, 26056, 26057, ",26054,BAKERSFIELD 32 1,35.4837,-119.0299,0.003509329
244,63610,1.2,MWH,OTHF,0,0,33.656528,-117.68412,0,otherfuel," 28146, 28147, 28148, ",28146,LAGUNA WOODS 1,33.6649,-117.6894,0.652324164
245,59948,1.4,SUN,SOLAR,0,3303,35.317551,-118.989894,0,solar," 25132, ",25132,BAKERSFIELD 12 1,35.3044,-118.982,1.010413146
246,57655,1.1,SUN,SOLAR,0,0,35.411817,-118.96864,0,solar," 25915, ",25915,BAKERSFIELD 24 1,35.4406,-118.9617,2.022578042
247,61118,1,SUN,SOLAR,0,2139,35.330032,-118.993119,0,solar," 25119, 25120, ",25119,BAKERSFIELD 7 1,35.3578,-118.9783,2.089312129
248,61117,5.3,SUN,SOLAR,0,10134,35.324982,-118.981522,0,solar," 25120, ",25120,BAKERSFIELD 7 2,35.3578,-118.9783,2.26975442
249,217,31,WAT,HYDRO,0,163231,36.909137,-119.087712,0,hydro,,23487,FRESNO 26 6,36.9089,-119.0876,0.017480112
250,218,97.2,WAT,HYDRO,0,581244,36.908907,-119.087556,0,hydro,,23487,FRESNO 26 6,36.9089,-119.0876,0.002483863
251,56474,49.8,NG,GAS,214694.344,18884,33.8073,-117.9832,0,ng," 28945, 28946, 28947, ",28945,STANTON 2 1,33.8073,-117.9832,0
252,60481,20,SUN,SOLAR,0,54353,34.667817,-118.298089,0,solar," 25514, ",25514,PALMDALE 1 1,34.5878,-118.3024,5.52112306
253,60474,20,SUN,SOLAR,0,53746,34.678305,-118.302649,0,solar," 25311, 25312, ",25311,SANTA CLARITA 3 1,34.6415,-118.3956,5.870746002
254,60475,20,SUN,SOLAR,0,53543,34.681338,-118.314087,0,solar," 25312, ",25312,SANTA CLARITA 3 2,34.6415,-118.3956,5.394036249
255,61431,20,MWH,OTHF,0,-983,35.256526,-118.027519,0,otherfuel," 25859, 25860, 25861, 25862, 25863, ",25859,CANTIL 1,35.248,-118.1754,8.383182125
256,59309,47.3,SUN,SOLAR,0,122830,35.265833,-117.999167,0,solar," 25860, 25861, 25862, 25863, ",25860,CANTIL 2,35.248,-118.1754,10.04080983
257,59308,37.8,SUN,SOLAR,0,97626,35.248889,-118.034444,0,solar," 25861, 25862, 25863, ",25861,CANTIL 3,35.248,-118.1754,7.971558068
258,58508,1.5,SUN,SOLAR,0,3868,38.136389,-121.148889,0,solar," 23074, ",23074,LODI 3 1,38.0958,-121.1938,3.718328047
259,10649,46,NG,GAS,414791,32865,35.419181,-118.926643,0,ng," 26034, ",26034,BAKERSFIELD 31 1,35.4192,-118.9266,0.002757576
260,56346,8.4,NG,GAS,7579.999,385,34.2506,-116.9025,0,ng," 28641, ",28641,BIG BEAR CITY 1,34.3118,-116.7965,7.387595895
261,219,117.9,WAT,HYDRO,0,429689,40.007445,-121.249438,0,hydro,,20295,BELDEN 2,40.0074,-121.2494,0.003701891
262,58890,1.2,SUN,SOLAR,0,1242,38.510833,-122.479722,0,solar," 21047, 21048, ",21047,SANTA ROSA 10 1,38.4833,-122.5231,3.022497472
263,50170,38.7,NG,GAS,1587426.631,292321,35.093046,-119.443617,0,ng," 26071, 26072, 26073, 26074, ",26071,TAFT 2 1,35.093,-119.4436,0.003314132
264,50622,17.6,NG,GAS,518940.505,78487,35.089829,-119.440881,0,ng," 26072, 26073, 26074, ",26072,TAFT 2 2,35.093,-119.4436,0.26743089
265,62176,9.6,NG,GAS,592788,48229,35.307555,-119.611551,0,ng," 26160, 26161, 26162, 26163, 26164, 26165, 26166, ",26160,MC KITTRICK 2 1,35.2956,-119.5919,1.382975173
266,52096,42.8,NG,GAS,1507760.726,266165,34.38407,-118.494882,0,ng," 26207, 26208, ",26207,NEWHALL 4 1,34.3841,-118.4949,0.002309558
267,317,88.4,WAT,HYDRO,0,345253,37.2042,-119.2396,0,hydro,,23324,BIG CREEK 1 5,37.2042,-119.2396,0
268,318,66.6,WAT,HYDRO,0,329937,37.2,-119.3069,0,hydro,,23353,BIG CREEK 2 1,37.2096,-119.3289,1.382366301
269,322,110,WAT,HYDRO,0,505669,37.200062,-119.30681,0,hydro,,23353,BIG CREEK 2 1,37.2096,-119.3289,1.384689974
270,319,174.5,WAT,HYDRO,0,859280.999,37.148517,-119.386623,0,hydro,,23311,AUBERRY 2 1,37.1485,-119.3866,0.001728094
271,320,100,WAT,HYDRO,0,513541,37.139,-119.4898,0,hydro,,23306,NORTH FORK 1 1,37.139,-119.4898,0
272,321,75,WAT,HYDRO,0,283942,37.2096,-119.3289,0,hydro,,23353,BIG CREEK 2 1,37.2096,-119.3289,0
273,391,3.2,WAT,HYDRO,0,160,37.142795,-118.324075,0,hydro,,23363,BISHOP 3 1,37.4379,-118.557,24.05961917
274,10288,9.3,WDS,BIOMASS,0,0,41.1325,-121.137222,0,other," 20525, 20526, 20527, ",20525,BURNEY 4 1,40.9908,-121.4982,21.23881167
275,54296,5.5,NG,GAS,65286.838,12571.001,33.906953,-118.013105,0,ng," 25678, 25679, 25680, ",25678,ARTESIA 1,33.9227,-118.0018,1.264887485
276,63189,2.5,SUN,SOLAR,0,0,38.022486,-122.273663,0,solar," 21171, 21172, 21173, 21174, 21175, ",21171,RICHMOND 5 1,38.0273,-122.2791,0.445230396
277,57477,70,GEO,GEOTHERMAL,0,0,33.1594,-115.6144,0,other," 28948, ",28948,CALIPATRIA 7 1,33.1633,-115.6167,0.300014504
278,57478,70,GEO,GEOTHERMAL,0,0,33.1594,-115.6144,0,other," 28823, ",28823,CALIPATRIA 2 1,33.1646,-115.616,0.370161939
279,57479,70,GEO,GEOTHERMAL,0,0,33.1594,-115.6144,0,other," 28981, 28982, ",28981,CALIPATRIA 8 1,33.1777,-115.6033,1.415753067
280,56090,8,PRG,OTHF,442468.004,28555,33.9328,-117.855,0,otherfuel," 25753, ",25753,ROWLAND HEIGHTS 1 1,33.9252,-117.8621,0.663911778
281,59524,20,SUN,SOLAR,0,45622,35.612,-119.845,0,solar," 25913, 25914, ",25913,TUPMAN 1 1,35.4791,-119.7375,10.98345138
282,10764,13.8,WDS,BIOMASS,0,0,40.8786,-123.9942,0,other," 20000, ",20000,EUREKA 1 1,40.8174,-124.0936,6.705385392
283,62077,1.5,SUN,SOLAR,0,1323,38.650627,-121.074115,0,solar," 20239, ",20239,RANCHO CORDOVA 3 1,38.629,-121.1026,2.144786969
284,55295,591,NG,GAS,11341270.5,1468625,33.6157,-114.6865,0,ng," 28879, 28880, 28881, 28882, 28883, 28884, 28885, 28886, 28887, 28888, ",28879,BLYTHE 2 1,33.6157,-114.6865,0
285,60093,109.8,SUN,SOLAR,0,290183,33.68,-114.742,0,solar," 28880, 28881, 28882, 28883, 28884, 28885, 28886, 28887, 28888, ",28880,BLYTHE 2 2,33.6157,-114.6865,5.465601851
286,60092,246.2,SUN,SOLAR,0,272282,33.68,-114.73,0,solar," 28881, 28882, 28883, 28884, 28885, 28886, 28887, 28888, ",28881,BLYTHE 2 3,33.6157,-114.6865,5.091727304
287,60095,137.4,SUN,SOLAR,0,0,33.682,-114.768,0,solar," 28882, 28883, 28884, 28885, 28886, 28887, 28888, ",28882,BLYTHE 2 4,33.6157,-114.6865,6.553449216
288,61845,5,NG,GAS,0,0,35.355114,-118.928146,0,ng," 25128, ",25128,BAKERSFIELD 11 1,35.3247,-118.9355,2.137471604
289,56862,1.2,SUN,SOLAR,0,3325,34.5644,-117.6933,0,solar," 25791, 25792, ",25791,PALMDALE 7 1,34.5035,-117.7654,5.876843818
290,59531,51.3,SUN,SOLAR,0,0,36.941111,-119.96,0,solar," 23172, ",23172,FRESNO 6 1,36.923,-119.9083,3.12265193
291,328,12,WAT,HYDRO,0,-216,35.588069,-118.524804,0,hydro,,26205,KERNVILLE 1,35.7762,-118.4362,13.89491183
292,60565,1.5,MWH,OTHF,0,-4,33.27011,-116.3496,0,otherfuel," 28646, ",28646,ANZA 1,33.43,-116.561,16.45971963
293,902,55,GEO,GEOTHERMAL,0,0,38.8348,-122.7677,0,other," 20306, 20307, ",20306,COBB 2,38.8348,-122.7677,0
294,59461,23.8,LFG,BIOMASS,1646166.047,161788.998,33.718889,-117.702222,0,other," 28170, 28171, ",28170,LAKE FOREST 2 1,33.7418,-117.672,2.349948842
295,50179,5,WAT,HYDRO,0,20928,41.2792,-122.3292,0,hydro,,20536,BIG BEND 2 2,40.9862,-121.9776,27.30071923
296,50540,13.5,OG,OFSL,0,0,33.8153,-118.2358,0,otherfuel," 25874, 25875, ",25874,CARSON 7 1,33.8166,-118.2448,0.525454143
297,58007,35.7,LFG,BIOMASS,2332272.625,236516.07,33.932022,-117.840233,0,other," 29044, 29045, ",29044,BREA 3 1,33.932,-117.8402,0.002427666
298,57580,5,NG,GAS,159938,15836,38.6183,-121.0564,0,ng," 20258, 20259, ",20258,SHINGLE SPRINGS 1 1,38.5932,-120.979,4.532906939
299,57962,102,WND,WIND,0,246957,35.008333,-118.241389,0,wind," 26209, 26210, 26211, ",26209,MOJAVE 15 1,35.0083,-118.2414,0.002358871
300,57180,56.9,GEO,GEOTHERMAL,0,0,38.8242,-122.84,0,other," 20307, ",20307,COBB 3,38.8348,-122.7677,3.968958791
301,220,66,WAT,HYDRO,0,160302,39.91062,-121.327692,0,hydro,,20357,STRAWBERRY VALLEY 3 1,39.9106,-121.3277,0.001443834
302,58472,22.5,WDS,BIOMASS,0,0,38.277778,-120.913611,0,other," 23092, ",23092,IONE 3 1,38.2699,-120.9333,1.200553707
303,56446,38,WND,WIND,0,87875,37.805,-121.6672,0,wind," 21560, ",21560,LIVERMORE 2 1,37.7978,-121.6612,0.595303751
304,60154,1,SUN,SOLAR,0,1576,33.912917,-118.041944,0,solar," 25729, 25730, ",25729,HACIENDA HEIGHTS 2 1,33.9189,-118.0327,0.672454096
305,60151,1.3,SUN,SOLAR,0,2347,33.914356,-118.050189,0,solar," 25730, ",25730,HACIENDA HEIGHTS 2 2,33.9189,-118.0327,1.052611152
306,60153,1.2,SUN,SOLAR,0,2203,33.912917,-118.050561,0,solar," 25614, 25615, 25616, ",25614,DOWNEY 2 1,33.8966,-118.0441,1.184326484
307,10652,31,WDS,BIOMASS,2293930.94,219044,40.879719,-121.720342,0,other," 20475, ",20475,BURNEY 3 1,40.8797,-121.7203,0.002560795
308,221,40,WAT,HYDRO,0,129768,40.175656,-121.190663,0,hydro,,20472,MEADOW VALLEY 3 1,40.1757,-121.1907,0.003612594
309,57970,3.5,SUN,SOLAR,0,5212,39.648056,-121.644167,0,solar," 20095, 20096, ",20095,PARADISE 1 1,39.7733,-121.6868,8.934248338
310,52147,29.2,NG,GAS,507286.848,90099.999,32.6947,-117.1436,0,ng," 28928, 28929, 28930, 28931, 28932, ",28928,SAN DIEGO 51 1,32.6793,-117.1224,1.628604729
311,58251,8,PUR,OTHF,326673,36684,38.057222,-122.218889,0,otherfuel," 21722, 21723, 21724, 21725, 21726, ",21722,CROCKETT 1,38.0569,-122.2161,0.15370887
312,60428,2.2,SUN,SOLAR,0,4205,37.92,-122.344,0,solar," 21191, ",21191,BERKELEY 1 1,37.9578,-122.3478,2.615288986
313,60033,130,SUN,SOLAR,0,337000,35.615573,-120.404352,0,solar," 25013, 25014, 25015, ",25013,ATASCADERO 1 1,35.4843,-120.6783,17.89231816
314,60034,150,SUN,SOLAR,0,320888,35.615573,-120.404352,0,solar," 25014, 25015, ",25014,ATASCADERO 1 2,35.4843,-120.6783,17.89231816
315,56011,41,WND,WIND,0,111678,33.9172,-116.735,0,wind," 29062, 29063, 29064, 29065, ",29062,CABAZON 1,33.915,-116.7103,1.427378761
316,302,764.5,NG,GAS,4189917.688,372058.002,33.140507,-117.333916,0,ng," 29024, 29025, 29026, 29027, 29028, 29029, 29030, 29031, 29032, ",29024,CARLSBAD 6 1,33.1361,-117.3364,0.336122533
317,63326,3.5,MWH,OTHF,0,0,34.00469,-118.068407,0,otherfuel," 25628, ",25628,DOWNEY 4 1,34.031,-118.064,1.830949544
318,63930,60,MWH,OTHF,0,0,35.866665,-120.329439,0,otherfuel," 23313, 23314, ",23313,AVENAL 2 2,35.9831,-120.1103,14.67860794
319,57544,1.4,NG,GAS,50665.844,9071,34.185833,-117.324167,0,ng," 28296, 28297, 28298, ",28296,RIALTO 2 1,34.1937,-117.3206,0.579454769
320,57163,13.8,LFG,BIOMASS,484682,36861,34.1511,-118.7236,0,other," 25202, ",25202,WOODLAND HILLS 2 1,34.1473,-118.6967,1.563589081
321,63054,3,SUN,SOLAR,0,594,35.141374,-117.965748,0,solar," 25764, ",25764,CALIFORNIA CITY 1,35.0958,-117.7978,10.01825556
322,63516,1.9,SUN,SOLAR,0,5350,35.157,-117.981,0,solar," 25862, 25863, ",25862,CANTIL 4,35.248,-118.1754,12.66300835
323,59283,1,SUN,SOLAR,0,1965,38.001111,-121.703889,0,solar," 21557, ",21557,ANTIOCH 4 1,38.0059,-121.7111,0.513774853
324,57439,249.8,SUN,SOLAR,0,584795.001,35.323739,-119.91663,0,solar," 25843, 25844, 25845, 25846, 25847, 25848, 25849, ",25843,SANTA MARGARITA 1 1,35.3237,-119.9166,0.00317831
325,59088,20,SUN,SOLAR,0,42035,33.165833,-115.532222,0,solar," 28858, ",28858,CALIPATRIA 4 1,33.1779,-115.565,2.073734714
326,50066,176.4,GEO,GEOTHERMAL,0,400526,38.7879,-122.7434,0,other," 20463, 20464, ",20463,MIDDLETOWN 4 1,38.7879,-122.7434,0
327,55510,60.5,NG,GAS,101542.43,8892,32.562448,-116.943869,0,ng," 28728, 28729, ",28728,SAN DIEGO 48 1,32.5624,-116.9439,0.003769949
328,55513,58.9,NG,GAS,60059.48,5493,33.121943,-117.117441,0,ng," 28724, 28725, ",28724,ESCONDIDO 8 1,33.1219,-117.1174,0.003799207
329,55508,110.4,NG,GAS,74921.219,8934,36.6535,-120.5783,0,ng," 23386, 23387, 23388, ",23386,FIREBAUGH 2 1,36.6535,-120.5783,0
330,55499,60.5,NG,GAS,87744.297,7997,38.398867,-121.923973,0,ng," 21673, 21674, ",21673,VACAVILLE 5 1,38.3989,-121.924,0.002707169
331,10034,130,NG,GAS,664164.026,89538,37.0001,-121.5367,0,ng," 21639, 21640, ",21639,GILROY 3 1,37.0001,-121.5367,0
